id,img_warm,img_cool,img_low_res,img_mid_res,img_high_res,img_bright_low,img_bright_medium,img_bright_high,img_bright_very_high,img_bedroom,img_kitchen,img_bathroom,img_living_room,img_dining_room,img_balcony,img_not_a_room
28654873,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
28822869,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
28322203,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
28323849,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
28328617,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
28685585,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
28694098,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
28704273,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
28830354,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
28704857,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
28737978,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
28349798,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
28876229,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
28882470,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
29024697,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
29026834,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
28750849,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
28772701,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
28903675,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
28903724,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
28912491,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
28913539,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
29044665,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
28779966,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
28798340,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
29051633,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
28926434,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29256489,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
29080476,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29088837,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
29092010,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29278369,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
29280381,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
28958007,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
29096958,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
28971685,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
29301141,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
29098973,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
28987197,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
29001409,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
29002582,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
29003539,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
29003696,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
29328924,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
29331026,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
29334418,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
29004037,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
29004206,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
29004327,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
29005839,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
29141875,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
29141919,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
29361042,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
29361554,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
29378396,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
29383690,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
29386023,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
29506087,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29513251,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
29515627,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
29526177,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
29419229,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
29160590,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
29539983,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
29454187,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
29201278,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29201855,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29211326,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
29213262,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
29216453,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
29472778,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
29590618,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
29608173,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
29233426,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
29748764,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29610473,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29623825,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
29486077,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29975850,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
29750869,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
29751991,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
29766159,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
29769721,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29979134,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
29980446,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
29668576,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
29786874,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
29791221,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
29676913,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
30003837,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29791661,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29792084,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
29793445,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
29708550,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
29724588,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
30028233,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30033785,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
29813897,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
29814060,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
30199494,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
30205758,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
29818280,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
29836667,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
30231191,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
29841953,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
29842975,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
30100750,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
29853084,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
29854959,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
29864713,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
30120692,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
30122542,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
29872295,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
29872297,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
30125610,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
30290028,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
30290489,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
30307099,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
30308215,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
30309650,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
30146057,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
30147664,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
29900983,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
30309654,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
30309691,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
30311589,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
30316420,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30173739,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
30188360,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
29937679,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
30317557,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30331524,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
30393336,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
30394812,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
30395324,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
30400531,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
29952649,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
30359315,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
30410638,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
30411067,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
30413052,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
30414775,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
29956902,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
29961202,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
30372332,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
30375795,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29973808,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
30420392,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30436247,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
30582635,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
30582638,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
30457478,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
30458871,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
30462851,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
30387968,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
30805021,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
30809640,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
30582646,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
30588091,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
30588259,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
30483712,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
30838146,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30840423,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
30611455,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30622194,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30680814,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
30842796,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30850398,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
30688050,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
30519455,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
30519537,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
30689304,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
30854501,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
30854583,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
30858454,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
30878395,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
30524728,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
30702931,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
30704486,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
30709521,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
30551220,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
30553352,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
30722757,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
30907053,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
30921663,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
30573123,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30928078,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
30945629,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
30728079,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
30951999,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
31031801,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31052570,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
31054027,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
30956226,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
30752676,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
30757340,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
31003197,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
31014240,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
31063880,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31064464,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
31068707,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31069137,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
31069271,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31071628,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
31072303,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
31018526,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
31084071,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
30782343,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
30786292,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
30790084,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
31299888,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
31301165,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
31304281,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
31306498,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
31099120,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
30803353,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31510506,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
31133726,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
31134147,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31134599,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31140661,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
31307030,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
31524677,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
31140670,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
31140691,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
31144823,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
31330053,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
31528661,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
31353470,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
31369898,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
31369899,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
31369900,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
31168157,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31184748,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
31538414,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
31540364,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
31203076,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
31203256,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
31381702,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
31548544,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
31551374,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
31553422,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31394681,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31395507,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31399210,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
31553772,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31554339,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
31554802,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
31557045,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31236918,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
31557222,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
31559730,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
31405044,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
31409882,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31258937,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
31260288,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
31433377,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
31434773,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
31577132,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31819519,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
31480695,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31481858,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31482047,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31488683,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
31488792,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31579911,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
31583450,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
31587580,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31589296,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31823668,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
31830475,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
31502209,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
32036990,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31850414,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31614859,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
31614860,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31873274,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
32042896,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
32052870,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
32054442,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
32056654,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
32056961,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
32057351,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
32057371,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
32057421,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
32057441,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
32057469,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
31688783,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
31692473,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
31726926,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
31736181,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
31891676,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
31893101,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
31894061,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
31756550,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
31765407,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
32067786,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
32080420,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
32081521,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
32097177,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
31793990,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
31923350,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
32277953,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
32100221,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
32100517,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
31948844,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31952890,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
32108562,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
32118313,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
32126180,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
32278830,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31958056,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
32151775,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
32160023,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
31995425,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
32009444,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
32011332,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
32011395,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
32014779,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
32303732,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
32196736,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
32307375,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
32016868,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
32032724,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
32212931,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
32228079,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
32326805,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
32483553,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
32353650,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32236712,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
32247742,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
32251471,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
32353666,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
32355100,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
32355103,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
32509463,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
32355785,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
32357240,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
32513034,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
32515899,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
32257063,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
32370966,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
32373455,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
32375566,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
32540898,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
32544671,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
32549947,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
32651919,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
32393137,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
32394073,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
32397643,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
32581303,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
32672680,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
32679165,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
32679174,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
32679180,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
32685928,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
32593500,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
32424077,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
32432398,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
32609140,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
32609925,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
32690345,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
32694917,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
32445545,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
32446702,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
32622741,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
32627224,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
32453219,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
32735285,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
32632308,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
32632313,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
32632323,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
32632353,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
32743089,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
32755956,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
32471631,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
32999409,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
32757718,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
32766443,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
32999821,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
33001072,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
33001576,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
32639989,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
32806926,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
